tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,sl_type,direction,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss,max_dd_1c
300,90,160,80,80,100,350,480,0.9319235240723086,0.9196977889383212,21,1,0,none,long,-3.804225352112676,710,-2701.0,0.5154929577464789,0.9539432176656152,152.85245901639345,-171.4766081871345,10402.0
240,90,195,80,70,95,410,660,0.9176567900531525,0.9406897683207232,28,1,0,none,long,-3.8465753424657536,730,-2808.0,0.48904109589041095,0.9429604501411769,130.03081232492997,-134.8739726027397,8526.0
120,90,125,115,95,90,170,620,1.0039032336542613,0.9116121263575723,26,1,1,none,long,-3.8585461689587426,509,-1964.0,0.4950884086444008,0.9661081295622013,222.1626984126984,-226.36328125,11508.0
240,120,180,230,70,110,430,660,0.9056197061935332,0.9502545204611785,27,1,0,none,long,-3.885135135135135,740,-2875.0,0.48783783783783785,0.9405057528350302,125.89750692520775,-128.5212765957447,6963.0
150,120,35,260,10,20,440,600,0.91396282448046,0.995133923307066,24,1,1,none,long,-3.8967851099830795,591,-2303.0,0.5025380710659898,0.9176264396594892,86.38047138047138,-98.0982456140351,6307.0
150,60,110,110,90,110,300,380,0.9745055727139134,0.9118635451055805,30,1,0,none,long,-3.898780487804878,820,-3197.0,0.5024390243902439,0.939471392328373,120.43932038834951,-131.0620347394541,9166.0
150,120,240,270,60,185,430,640,0.985786268401847,0.9485002605269096,5,1,0,none,long,-3.909228441754917,661,-2584.0,0.4947049924357035,0.9390264045871776,121.69724770642202,-128.0332326283988,5959.0
210,90,80,115,40,180,430,530,0.9792972243361937,0.946689634055612,15,1,1,none,long,-3.9325337331334334,667,-2623.0,0.4827586206896552,0.9018301583143081,74.83229813664596,-79.52083333333333,3497.0
240,120,250,240,55,160,190,470,0.972947433694066,1.003006136901611,13,1,1,none,long,-3.970856102003643,549,-2180.0,0.5209471766848816,0.9593647479868774,179.95804195804195,-205.54789272030652,8576.0
180,120,125,195,85,180,390,690,0.9363011997840186,0.9451025475545362,22,1,1,none,long,-3.976997578692494,826,-3285.0,0.48062953995157387,0.9386153414930394,126.52392947103274,-127.11401425178147,6407.0
210,45,145,175,70,145,330,420,0.9560948056636632,0.956435788076996,7,1,0,none,long,-3.9774964838255977,711,-2828.0,0.510548523206751,0.9330793440450554,108.62534435261708,-121.78386167146974,9620.0
300,45,180,25,90,120,480,590,0.9717882406616172,0.907325995169647,5,1,0,none,long,-3.9776119402985075,670,-2665.0,0.4880597014925373,0.8982979697756068,71.98470948012232,-77.98809523809524,3989.0
210,90,295,65,95,55,150,290,0.9115466895266985,0.9526406180177804,27,1,0,none,long,-4.026243093922652,724,-2915.0,0.5207182320441989,0.9462791640558771,136.19893899204243,-158.19825072886297,7937.0
300,120,160,295,65,25,350,600,0.9022366130588311,0.9185688427968748,9,1,0,none,long,-4.031578947368421,760,-3064.0,0.49078947368421055,0.9527466765368126,165.62466487935657,-170.18897637795277,13939.0
300,90,285,190,85,60,130,680,0.9418387149235811,0.9040644406903573,17,1,0,none,long,-4.034063260340632,822,-3316.0,0.4951338199513382,0.9656194919647486,228.83046683046683,-232.40963855421685,19864.0
120,45,75,80,95,90,490,640,0.956938184114314,0.978291490699192,27,1,1,none,long,-4.037735849056604,848,-3424.0,0.47287735849056606,0.9122456302219488,88.76309226932668,-88.67727272727272,6559.0
240,120,210,165,70,60,140,530,0.9081035341544461,0.9208273669195157,29,1,0,none,long,-4.05078125,768,-3111.0,0.51171875,0.9625108454641859,203.23918575063612,-222.47721179624665,16009.0
300,90,100,255,85,95,330,690,0.9895973608803251,1.0105393220528769,28,1,0,none,long,-4.054216867469879,332,-1346.0,0.48493975903614456,0.9661426235693623,238.56521739130434,-235.23668639053255,8744.0
120,90,155,280,85,165,140,660,0.9518871460623558,1.0093325209866493,22,1,1,none,long,-4.0859375,512,-2092.0,0.48828125,0.969742113712955,268.188,-264.90038314176246,13145.0
240,120,65,195,30,100,380,650,0.9465325276115029,0.9251864885748577,28,1,1,none,long,-4.088590604026845,745,-3046.0,0.48456375838926175,0.9299770114942528,112.06094182825485,-114.77572559366754,7976.0
180,120,115,230,65,145,90,640,0.9206047434502707,0.9840353555051056,21,1,1,none,long,-4.098927294398093,839,-3439.0,0.5113230035756854,0.9683889292312783,245.57575757575756,-265.9926650366748,19678.0
210,90,110,100,75,155,190,440,0.9485209066275796,0.9647655390512323,23,1,1,none,long,-4.101990049751244,804,-3298.0,0.5099502487562189,0.9518547174493803,159.03170731707317,-173.86040609137055,11789.0
180,120,185,255,75,135,240,500,0.9968783664123461,0.9026789071893114,7,1,1,none,long,-4.115746971736205,743,-3058.0,0.49259757738896365,0.9610842453550522,206.34426229508196,-208.98936170212767,13627.0
120,45,95,250,20,95,300,410,0.9528895670812683,0.9135889322185986,22,1,0,none,long,-4.133433283358321,667,-2757.0,0.47226386806596704,0.9287210114015357,114.03809523809524,-110.19658119658119,8310.0
240,90,240,175,60,110,370,690,0.9724940471796142,0.9042052120332009,15,1,0,none,long,-4.138222849083216,709,-2934.0,0.4837799717912553,0.9406625409537678,135.60349854227405,-138.11731843575419,6866.0
240,90,245,145,70,115,120,340,0.9704852088870807,0.9092343358245305,20,1,1,none,long,-4.147186147186147,693,-2874.0,0.5137085137085137,0.9451683678336354,139.16011235955057,-157.4024024024024,9748.0
300,120,185,70,90,110,180,630,0.9490566842303503,0.9855649761962049,28,1,0,none,long,-4.174545454545455,825,-3444.0,0.48,0.96392357328417,232.37373737373738,-225.68321513002365,16316.0
300,90,230,75,90,190,340,510,0.9882115302097194,0.9021262904598473,10,1,1,none,long,-4.182748538011696,684,-2861.0,0.5146198830409356,0.9482817838355718,149.0284090909091,-167.63333333333333,13005.0
300,90,290,180,50,110,230,310,0.975031544966925,0.959912512891082,26,1,0,none,long,-4.188888888888889,630,-2639.0,0.4936507936507937,0.9273942828844196,108.38585209003216,-115.7547770700637,5787.0
150,120,195,90,60,160,270,470,0.9613096278279438,0.910506205154444,12,1,1,none,long,-4.204819277108434,664,-2792.0,0.5210843373493976,0.9407495437375324,128.121387283237,-149.5936507936508,11793.0
240,90,85,180,75,115,480,680,0.9783828414642224,0.9509329382721786,29,1,1,none,long,-4.207017543859649,855,-3597.0,0.4888888888888889,0.9219045137758093,101.58373205741627,-106.61805555555556,10966.0
180,120,290,260,5,100,450,650,0.9643843432638773,0.9476332372648794,30,1,1,none,long,-4.231046931407942,554,-2344.0,0.49458483754512633,0.9331774901647757,119.46715328467154,-127.55636363636364,6269.0
150,120,115,90,95,190,240,350,0.974912247883272,0.9269642041030055,8,1,1,none,long,-4.23625,800,-3389.0,0.51375,0.9373995603746051,123.47445255474453,-140.25129533678756,8838.0
180,60,150,95,85,110,270,420,0.9728157335088672,0.9690342784438313,23,1,0,none,long,-4.236702127659575,752,-3186.0,0.5053191489361702,0.9372352790528161,125.19736842105263,-138.6912568306011,8316.0
150,120,210,290,95,35,460,670,1.00111682023109,0.9736335917281519,9,1,0,none,long,-4.240400667779633,599,-2540.0,0.4791318864774624,0.9137931034482759,93.81184668989548,-95.35275080906149,4578.0
150,90,75,110,30,70,420,520,0.9315453053789234,0.9364107017335497,13,1,0,none,long,-4.2682926829268295,615,-2625.0,0.4959349593495935,0.8986290789727747,76.29508196721312,-85.74503311258277,4093.0
