trial,avg_trade,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,num_trades,total_pnl,win_rate,profit_factor,max_drawdown,sharpe
1816,12930.464285714286,270,275,35,155,280,420,1.0086045346414996,1.0123168274781411,21,0,1,140,1810265.0,0.39285714285714285,1.653173924495488,615265.0,1.70045151396355
1817,10295.333333333334,265,270,40,160,260,400,1.0164931786903129,0.9476508291135193,20,0,1,165,1698730.0,0.36363636363636365,1.5165385504214457,561795.0,1.4828102966320775
1818,17104.73282442748,285,275,40,155,280,370,1.0100958029398215,0.992568346122605,21,0,1,131,2240720.0,0.40458015267175573,1.708388065599684,542610.0,1.849088477617483
1819,14447.627551020409,285,270,55,165,270,410,0.9719798342481658,0.9550627805872414,20,0,1,196,2831735.0,0.4030612244897959,1.632075240063749,595590.0,1.9391937326192605
1820,16103.75939849624,280,270,45,165,280,390,1.0140865171942324,0.9509584708809811,21,0,1,133,2141800.0,0.42857142857142855,1.72859137753028,499215.0,1.8755760570849127
1821,17475.646258503402,280,275,35,165,280,370,1.0064317100314992,0.9551748299949612,20,0,1,147,2568920.0,0.4217687074829932,1.8943508617403308,459610.0,2.3160147693554713
1822,17524.07514450867,285,265,40,165,270,380,1.0066891415677306,0.9487753326943797,21,0,1,173,3031665.0,0.42196531791907516,1.8806950474311916,674970.0,2.1903605463512883
1825,14406.034482758621,285,280,45,160,270,390,1.0052152470287585,0.9525176920792664,21,0,1,174,2506650.0,0.40804597701149425,1.7314329567206685,412955.0,1.9848235445420273
1826,17193.60714285714,290,270,40,160,290,380,1.0095351161925352,0.9579487270176997,20,0,1,140,2407105.0,0.40714285714285714,1.7144292383810142,599165.0,1.8158407051250507
1827,13416.088235294117,280,275,35,115,270,370,1.0156177721978754,0.9514322791093968,22,0,1,170,2280735.0,0.4117647058823529,1.7316109661370078,588570.0,1.988727099317018
1828,14674.421965317919,280,265,45,160,240,410,1.0058710763710008,0.9773776458445889,21,0,1,173,2538675.0,0.3988439306358382,1.7374959692530263,405935.0,1.9139549785350631
1829,11014.876033057852,270,285,50,120,280,420,1.0266388497832295,0.9560201281673889,20,0,1,121,1332800.0,0.4297520661157025,1.4954803404568546,580605.0,1.2618158575807306
1830,16382.5,290,270,40,70,260,400,1.013358409418962,0.9593589003672451,21,0,1,168,2752260.0,0.4107142857142857,1.8599441963936998,685425.0,2.2152009220635294
1832,13928.006329113925,275,265,35,125,290,380,1.0040138830860854,0.9491813195492951,20,0,1,158,2200625.0,0.4177215189873418,1.6997618305658193,614520.0,1.9270257810239244
1834,16464.12162162162,290,270,35,115,280,370,1.0080364638695336,0.974225432828086,22,0,1,148,2436690.0,0.3716216216216216,1.787572420145931,518700.0,2.03444353679743
1835,12392.045454545454,280,280,45,100,290,400,1.0006348343742808,0.9602117206488918,19,0,1,154,1908375.0,0.37662337662337664,1.5288642737581892,498685.0,1.5382613331187316
1836,17596.121212121212,285,260,40,120,270,380,1.013631395713533,0.9463555268152367,29,0,1,165,2903360.0,0.41818181818181815,1.9879591458258543,599000.0,2.440058942071435
1837,12781.497175141243,245,270,50,110,270,410,1.0044498013654422,1.0062052890998812,21,0,1,177,2262325.0,0.4124293785310734,1.630961478390861,564555.0,1.9128952010357838
1838,10788.041958041958,275,260,40,125,250,360,1.0106930082507748,0.9557579537510645,20,0,0,143,1542690.0,0.43356643356643354,1.4528865207626933,607820.0,1.3864331903202423
1839,20558.793103448275,290,265,30,120,290,390,1.0073161217522666,0.9997896450589313,18,0,1,145,2981025.0,0.3931034482758621,1.958117656890049,482855.0,2.207842540914099
1840,9986.416666666666,265,290,45,125,280,380,0.9993180921711443,0.9803687449405458,22,0,0,180,1797555.0,0.38333333333333336,1.4429171764062345,686265.0,1.4190663322134034
1841,10777.177914110429,280,265,40,165,260,400,1.014913284608092,0.9528764335696758,28,0,0,163,1756680.0,0.3803680981595092,1.5327704408667209,557730.0,1.5621901883972902
1843,17611.40306122449,285,270,35,120,150,370,1.010525608448855,0.9584128362233543,30,0,0,196,3451835.0,0.3979591836734694,2.0363256716023588,564590.0,2.6139322941925047
1844,11358.22033898305,75,260,45,125,280,390,1.006762589403529,0.9425621291523805,21,0,0,177,2010405.0,0.3728813559322034,1.4798572175320257,580220.0,1.5317126629631128
1845,-1821.875,290,280,40,115,270,420,1.0210582939651551,1.0607035131943465,26,0,0,48,-87450.0,0.3541666666666667,0.883935444482786,373595.0,-0.3048040589332528
1846,6465.70652173913,275,270,45,120,290,430,1.0393276095526893,0.950081727234081,21,0,1,92,594845.0,0.41304347826086957,1.319599509998818,300185.0,0.9567393371469102
1847,13178.343195266272,270,260,35,115,280,380,1.0025007908903338,0.9628421454671462,20,0,0,169,2227140.0,0.378698224852071,1.6991953636874508,635340.0,1.9125067570838923
1848,11729.136690647481,285,265,40,130,270,360,1.0117695084496343,0.9563866698507696,8,0,0,139,1630350.0,0.4172661870503597,1.4948019016951672,548285.0,1.6639978836014446
1849,14935.26923076923,280,275,50,120,290,400,1.0173366209963657,0.9651800747398201,19,0,1,130,1941585.0,0.4461538461538462,1.6722544033072846,576845.0,1.6745413003301717
1850,12578.875739644971,290,265,40,110,280,370,0.9982288303570721,0.9475180419537805,29,0,0,169,2125830.0,0.38461538461538464,1.5341522983451512,726510.0,1.7125623887333725
1851,8870.692307692309,295,260,25,125,260,630,1.0072414030291748,0.9518783344685868,22,0,0,260,2306380.0,0.3730769230769231,1.5803498636176059,336860.0,1.9821925920923014
1852,15265.987261146496,285,275,35,155,290,390,1.0033478980410233,0.9854792030712326,19,0,1,157,2396760.0,0.3885350318471338,1.7550372358522663,541835.0,2.0947671040796867
1853,1689.342762063228,280,270,30,120,280,410,1.013684131500046,0.9600931548270694,28,1,0,601,1015295.0,0.5474209650582362,1.3457064834330426,144440.0,1.7990124361578856
1854,15874.160839160839,290,285,40,115,300,390,1.0086461988843582,0.9711521127679106,20,0,0,143,2270005.0,0.3916083916083916,1.6834739670758971,623845.0,1.8456000515656312
1855,10015.522388059702,275,260,90,125,280,380,1.0000501831975115,0.944327856938131,21,0,0,134,1342080.0,0.39552238805970147,1.3775163325152424,452315.0,1.1446836488354446
1856,10839.229166666666,295,265,45,130,260,560,0.9945895999410073,0.936431169779396,21,0,1,240,2601415.0,0.37083333333333335,1.584724952264071,452395.0,2.0311646792014013
1857,19221.44578313253,285,270,40,160,270,370,1.0046273280443732,0.9566345230988772,30,0,0,166,3190760.0,0.43373493975903615,1.9595938787079545,611245.0,2.3967668517202276
1858,12355.76923076923,280,280,60,120,290,420,1.0087468687005574,0.9662402464357088,27,0,0,143,1766875.0,0.4405594405594406,1.531882068556532,869130.0,1.5664819559405334
1859,16076.290322580646,290,260,45,135,300,390,1.0159539576225751,0.9620985225471467,6,0,1,124,1993460.0,0.4274193548387097,1.7276994962400525,519015.0,1.7839778159066093
1860,12605.520231213874,285,275,40,165,270,400,1.0107581331071793,0.9525550401964668,20,0,0,173,2180755.0,0.37572254335260113,1.6213260433524035,618095.0,1.691583038761563
1863,8338.138888888889,275,255,20,115,290,400,1.0121176219625785,0.9687582482332797,22,0,0,180,1500865.0,0.4111111111111111,1.4276523025064503,358450.0,1.453090572842344
1864,17893.26530612245,290,260,45,130,290,410,1.0033708534338477,0.9600671287136507,19,0,0,147,2630310.0,0.3945578231292517,1.7974514877690513,432965.0,1.970297549102789
1865,9612.27027027027,280,265,40,75,280,370,0.9598851649256834,0.9554807162624693,20,0,0,185,1778270.0,0.3837837837837838,1.4042809075614968,678595.0,1.46180272361556
1866,11872.448979591836,285,275,80,155,300,380,0.9961482889270532,0.9501454869764183,21,0,1,147,1745250.0,0.3877551020408163,1.4446457165350117,580255.0,1.3357936383423552
1867,4084.3455497382197,120,255,35,125,270,350,1.00819725696645,0.9646579708511731,29,0,0,191,780110.0,0.3717277486910995,1.1590731827177083,901860.0,0.6755039678598818
1868,14311.8,290,270,45,105,290,430,1.0164868478194184,0.953072458337586,25,0,0,125,1788975.0,0.4,1.6034619432488229,539185.0,1.6094070168382717
1869,2834.0344827586205,165,260,40,115,260,360,1.0237831837321305,0.9592668094665836,18,0,1,145,410935.0,0.38620689655172413,1.1138962991705874,526790.0,0.446197841043649
1870,865.1280120481928,275,265,50,120,280,390,1.0059280850087646,0.9418954313484819,28,1,0,664,574445.0,0.5256024096385542,1.1656673761196956,212060.0,0.9234890530941462
1872,15002.283236994219,280,270,40,125,250,410,1.0120230227467435,0.9576237548543755,20,0,1,173,2595395.0,0.4046242774566474,1.8267695591233435,624850.0,2.1387216976501966
1873,12359.072398190045,285,260,45,120,270,370,0.9206203325998585,0.9698527064346729,27,0,0,221,2731355.0,0.4072398190045249,1.5969705116100155,600880.0,1.9907591265440894
1875,10194.502617801047,220,270,40,95,280,380,0.9984161425004291,0.9520135523400185,19,0,0,191,1947150.0,0.39790575916230364,1.4633285941190117,910575.0,1.7582603259561922
1876,10600.637254901962,280,255,30,125,290,390,0.9467548334942343,0.9553674739750154,21,0,1,204,2162530.0,0.37745098039215685,1.4597855356134837,509790.0,1.615901907970853
1877,14864.645669291338,290,265,40,85,310,400,1.0192230553784962,0.9661270970934543,30,0,0,127,1887810.0,0.4094488188976378,1.7055361006985061,585105.0,1.9453082489103943
1878,8071.863905325444,295,265,45,130,280,370,0.9921947087039984,0.9436033698550134,20,0,0,169,1364145.0,0.378698224852071,1.3275301354519689,781420.0,1.216438795967771
1879,16350.426136363636,285,255,55,120,270,380,1.0037997865010106,0.948377793060847,19,0,1,176,2877675.0,0.4034090909090909,1.8632891190186551,605520.0,2.0920166482610103
1881,11071.146496815287,275,285,35,110,290,390,1.010232233973209,0.9726316486288523,21,0,0,157,1738170.0,0.3885350318471338,1.5228766231129174,592360.0,1.558936832186913
1882,13703.905325443788,270,135,50,125,270,420,1.0057437972284549,0.9546330304692093,29,0,1,169,2315960.0,0.41420118343195267,1.7340102021573807,315500.0,2.03775720472538
1883,10601.979166666666,295,50,40,120,290,410,1.0019982926385402,1.027361443597629,20,0,0,96,1017790.0,0.4270833333333333,1.617650985532576,326540.0,1.621613477846458
1884,9574.970760233919,260,270,45,160,260,400,1.014442594643015,0.9263214929433093,22,0,0,171,1637320.0,0.391812865497076,1.5120609474247149,510040.0,1.6244109906951116
1885,9404.923076923076,280,275,30,130,280,380,0.9979045876679097,0.9571689676122715,24,0,0,195,1833960.0,0.3487179487179487,1.412854135947683,611705.0,1.4195558064782432
1890,10312.435064935065,300,265,35,135,280,430,1.0069562755555521,0.968215688467991,19,0,0,154,1588115.0,0.3961038961038961,1.4422517561386532,488665.0,1.4817986357517061
1891,13199.14364640884,275,270,40,125,270,400,1.0002073349759784,0.9796431719432042,21,0,0,181,2389045.0,0.4088397790055249,1.6775010918083182,757660.0,1.8021635689672166
1892,13117.923976608186,280,275,45,165,300,390,0.9943608018754051,0.9453492604288122,18,0,1,171,2243165.0,0.4093567251461988,1.5272564233348456,452445.0,1.6817570090269756
1893,16463.39285714286,290,260,40,115,260,380,1.0131775385041588,0.9619690293854002,20,0,0,168,2765850.0,0.42857142857142855,1.8964606359187113,671620.0,2.251766755621975
1894,8420.220588235294,285,265,45,130,270,410,1.0311364908357588,0.950590323211259,25,0,0,136,1145150.0,0.3602941176470588,1.4294500384391817,596995.0,1.1736117748178325
1895,11771.56862745098,295,270,35,120,290,370,1.0062418616228244,0.9656871995526508,21,0,1,153,1801050.0,0.3790849673202614,1.5606067208685583,559395.0,1.6923073823316916
1896,18188.233333333334,285,255,50,125,310,390,1.0020408628068547,0.9757117208954282,28,0,0,150,2728235.0,0.4266666666666667,1.8984476109872521,454160.0,2.2236755444084295
1898,14621.535433070867,295,275,40,140,290,400,1.0161450348424061,0.9604493082391037,19,0,0,127,1856935.0,0.3937007874015748,1.5874842802116536,592470.0,1.558924019636864
1899,17857.861842105263,290,260,30,110,280,420,1.0057848872744883,0.9478862409406129,29,0,1,152,2714395.0,0.3881578947368421,1.8513265149305458,418740.0,2.133852419850493
1900,8061.726804123711,280,285,35,120,300,390,0.9971636826824757,0.9531478837479259,21,0,0,194,1563975.0,0.3711340206185567,1.3532746189361837,659800.0,1.2859100085994921
1901,16753.224852071005,285,270,45,150,260,370,1.0105900157225414,0.9713609596071195,22,0,0,169,2831295.0,0.40236686390532544,1.9319018889536204,461935.0,2.367375255412062
1902,11978.707865168539,270,280,40,125,270,380,1.0032831006393026,0.9642145495142866,17,0,1,178,2132210.0,0.4101123595505618,1.6043216647252052,740575.0,1.7572408448824057
1904,14682.837837837838,300,255,40,130,250,380,1.0231836018661475,0.9680139493010774,26,0,0,148,2173060.0,0.3918918918918919,1.7537783266097562,435010.0,1.8545161991021373
1905,11944.84962406015,280,300,45,115,280,410,1.0146525620576299,1.0035882885028562,21,0,1,133,1588665.0,0.41353383458646614,1.5128977894577118,367770.0,1.5743938051669752
1907,19828.156028368794,290,270,40,120,290,400,1.007802255812332,0.9435327940656291,22,0,0,141,2795770.0,0.41843971631205673,1.8781636201158731,585260.0,2.1475507562435547
1908,1000.0145772594752,290,265,40,105,290,390,1.0014354804684196,0.96102657493673,30,1,0,686,686010.0,0.5189504373177842,1.194479802461296,171095.0,1.0686156156908126
1909,11089.253731343284,275,275,45,160,270,420,0.9978414659682068,0.948716283066478,20,0,1,201,2228940.0,0.39303482587064675,1.5369361296197261,492305.0,1.718749701418345
1910,17496.496350364963,285,255,35,120,300,370,1.010773171019494,0.957517595081302,21,0,0,137,2397020.0,0.40875912408759124,1.8868753168046115,521170.0,2.306141243202013
1912,14042.103174603175,295,275,50,130,290,390,1.018075020955431,0.9510621203918694,27,0,1,126,1769305.0,0.42857142857142855,1.646055958738418,540705.0,1.6205621516632056
1913,12973.89175257732,285,290,30,110,270,380,1.007937500666743,0.9639366902350684,29,0,0,194,2516935.0,0.38144329896907214,1.7255369962799774,366220.0,2.1188374794287386
1914,11979.764705882353,280,250,45,155,280,400,0.993411060555417,0.9702688256727385,19,0,0,170,2036560.0,0.3941176470588235,1.4787124389874113,629270.0,1.513705291733242
1915,18754.351145038167,290,260,40,115,300,430,1.0132076855770298,0.9565807433088221,19,0,1,131,2456820.0,0.4198473282442748,1.8415957577999753,645380.0,2.1032721667479906
1916,13610.850340136054,270,270,45,165,290,380,1.0024940250790604,0.9963887626133033,20,0,0,147,2000795.0,0.40816326530612246,1.6121072597668797,521025.0,1.6737098953891083
1917,8486.942857142858,300,260,35,125,280,370,0.9998076677032172,0.9387169766276626,28,0,0,175,1485215.0,0.37714285714285717,1.3802617665658756,620975.0,1.3760186195195365
1918,14712.123287671233,275,280,40,125,320,410,1.0062722527656893,0.9460895781458825,30,0,1,146,2147970.0,0.4246575342465753,1.6738591997339662,680045.0,1.8248746460600658
1919,7893.142076502732,290,255,40,115,270,360,0.9898892012796278,0.9750344687616725,20,0,0,183,1444445.0,0.40437158469945356,1.2993845232309058,598035.0,1.1402586543496598
1920,8881.338028169013,285,265,25,120,260,390,1.0107832845578062,0.9534414445989856,25,0,0,213,1891725.0,0.38028169014084506,1.4825829081632653,497405.0,1.6485985431054955
1923,8354.240837696336,290,265,35,120,300,380,0.996504516870646,0.9658465963669474,22,0,0,191,1595660.0,0.3507853403141361,1.3607458359002764,704175.0,1.3023996797750779
1924,13793.210227272728,275,275,45,110,270,390,1.0093184133719502,0.9488267743897896,27,0,0,176,2427605.0,0.3806818181818182,1.6879533317180235,602305.0,1.817221735530368
1925,13002.335025380711,285,260,40,130,310,590,1.0007620369789254,0.9547046216025379,17,0,1,197,2561460.0,0.38578680203045684,1.7538306466446434,395245.0,2.0420297919722215
1926,16671.18320610687,295,265,50,140,290,410,1.013021683428673,0.959135167983373,21,0,0,131,2183925.0,0.4351145038167939,1.7460913412511465,524780.0,1.945870732184808
1927,18183.778625954197,280,270,30,120,280,370,1.021125111931686,0.9684878829884814,29,0,0,131,2382075.0,0.3969465648854962,1.9464114376299935,361480.0,2.199318420056315
1929,16750.0,285,275,45,135,280,390,1.0085928852126285,0.9503928100315663,19,0,0,136,2278000.0,0.40441176470588236,1.7374698116505987,503005.0,1.8750481390549216
1930,13706.164772727272,270,280,35,125,260,420,1.013382542452394,0.9452817328184675,20,0,0,176,2412285.0,0.4147727272727273,1.7996303969503604,622140.0,2.3132556659346806
1931,15504.07643312102,280,260,40,115,310,400,1.0014347439343159,0.9625214546084119,22,0,0,157,2434140.0,0.39490445859872614,1.7358343409915358,595095.0,1.9205522432838267
1932,21209.21052631579,285,270,55,160,300,380,1.006081192753541,0.9565428849832031,21,0,1,133,2820825.0,0.45112781954887216,1.9992790999199395,574560.0,2.4138454500031257
1938,14379.770992366412,285,275,60,160,310,380,1.0119876498763023,0.9517764483191613,21,0,1,131,1883750.0,0.44274809160305345,1.6536270881802362,822660.0,1.8974311542899804
1939,15588.076923076924,285,275,55,160,300,370,1.0061557914472272,0.9906446242398377,22,0,1,130,2026450.0,0.4307692307692308,1.6938008316228972,610180.0,1.874338541521763
1941,10256.313868613139,275,285,50,155,300,380,1.0162948250488568,0.9453777586240979,22,0,1,137,1405115.0,0.4306569343065693,1.4650650541317896,654200.0,1.3912222992540724
1943,12978.321167883212,290,280,55,165,300,370,1.0068904420783433,0.9624758861460997,22,0,1,137,1778030.0,0.39416058394160586,1.5575020067225205,809120.0,1.5990914052835117
