trades,net_pnl,pf,max_dd_pct,win_rate,long_idx,short_idx,threshold,auc,base_trades
20,-1291463.412,0.39376861424829657,30.987031656071185,0.4,1,24,0.52,0.5575048732943471,212
42,1614113.468,1.6101446452522756,11.101175640426979,0.4523809523809524,2,0,0.48,0.5727788279773157,172
24,66178.54799999995,1.0386258524760346,13.876122891679172,0.5,2,0,0.5,0.5727788279773157,172
10,-391204.6919999999,0.6788912304959789,13.398131378150724,0.5,2,0,0.52,0.5727788279773157,172
35,-279903.3719999998,0.9142143201286707,19.00319673672588,0.4,2,1,0.48,0.5561497326203209,159
14,1059913.9000000001,2.0002188014812443,6.931130800318767,0.5714285714285714,2,1,0.5,0.5561497326203209,159
0,0.0,0.0,0.0,,2,1,0.52,0.5561497326203209,159
53,897635.16,1.2659110536794698,15.614495561630589,0.4528301886792453,2,2,0.48,0.6252598752598753,182
38,-717145.7720000001,0.7094737522322585,21.800830280898097,0.4473684210526316,2,2,0.5,0.6252598752598753,182
23,311037.17999999993,1.3080048476346489,10.306394587045439,0.5217391304347826,2,2,0.52,0.6252598752598753,182
28,1754170.8279999997,1.987433801459793,10.518619838200829,0.5,2,3,0.48,0.6386831275720164,211
25,1740521.8280000002,2.1559877062418593,10.42454426450327,0.52,2,3,0.5,0.6386831275720164,211
25,1740521.8280000002,2.1559877062418593,10.42454426450327,0.52,2,3,0.52,0.6386831275720164,211
50,3316953.548,2.0377747333706626,8.219153845030991,0.44,2,4,0.48,0.5431547619047619,165
36,2570314.188,2.017410272766525,9.474863019296972,0.4444444444444444,2,4,0.5,0.5431547619047619,165
12,1620506.5080000001,2.7517061224824406,14.004030191836733,0.5833333333333334,2,4,0.52,0.5431547619047619,165
41,2150110.308,1.7500159462651008,12.170954710275229,0.4634146341463415,2,5,0.48,0.5711206896551725,165
26,-49993.25199999992,0.9740822250741334,17.117860602874664,0.5,2,5,0.5,0.5711206896551725,165
11,179795.98800000004,1.1583861285074777,12.490209007791838,0.5454545454545454,2,5,0.52,0.5711206896551725,165
32,704639.6280000003,1.31482213188889,12.668090035830323,0.5,2,6,0.48,0.7003676470588235,155
